,Unnamed: 0,title,sub_title,intro,link_url,image_url
1696,,"［피아졸라 서거 30주년］ 아디오스 피아졸라, 라이브 탱고 - 서울",클래식 ,"피아졸라 서거 30주년을 맞이하여 더욱 새롭게 돌아온 <아디오스 피아졸라, 라이브 탱고>. 한국 최고의 반도네오니스트 고상지와 탱고밴드를 통해 부활하는 ‘탱고계의 혁명아’ 피아졸라의 영혼! 누에보 탱고의 창시자 아스토르 피아졸라가 남긴 주옥 같은 명곡들을 세계 최정상급 아르헨티나 탱고 댄서의 화려한 춤과 함께 느껴볼 수 있는 시간. 올 여름 살아 숨쉬는 뜨거운 탱고의 진짜 매력을 원한다면!",,
1697,,신데렐라 - 순천,가족/아동 ,"신데렐라는 나쁜 새엄마와 시기심 많은 언니들의 구박을 받으면서도 희망을 잃지 않았어요. 친구들이라고는 거스와 자크 같은 생쥐뿐이지만 그들은 무슨 일이든 신데렐라를 도왔고, 왕자님의 무도회가 열리던 날에는 착한 요정이 나타나 신데렐라에게 아름다운 드레스와 호박으로 만든 마차를 준비해 주었을 때에도 말이 되어 동행해요",,
1698,,나는 이렇게 들었다 - 밀양,연극 ,"조선 말, 한양 배오개시장에서 구경꾼들에게 '갈의거사' 이야기를 들려주던 전기수 흥삼을 관졸들이 몰려들어 잡아가려 한다.",,
1699,,너에게로 또 다시 - 울산,연극 ,"함께 밴드 활동을 하던 친구의 죽음으로 음악을 포기하고, 어려워진 집안 사정으로 현실과 타협하며 힘겹게 살아가는 철수. 아픈 어머니를 모시고 살고 있지만 만화가의 꿈을 갖고 씩씩하게 살아가고 있는 영희.",,
1700,,반향 - 밀양,연극 ,"조지 오웰의 (동물농장)을 공연하기 위해 연극인들이 모였다. 길고 힘든 연습 기간 거쳐 드디어 공연을 올리는 날, 배우들은 분장실과 무대를 오가며 공연에 집중한다.",,
1701,,싱크넥스트22 무용 `자조방방 自照房房`,클래식 ,"안은미 안무가의 뒤를 잇는 ‘살아있는 불꽃’이라는 평을 받는 현대무용가 김혜경의 솔로작. 김혜경의 ‘자조방방 自照房房’은 개인이 스스로를 비웃는 것(自嘲)으로 시작해서 자기를 관찰하고 반성하고(自照), 궁극적으로 자신의 발전을 꾀하며 스스로를 위해 애쓰는 자조(自助)의 과정으로 귀결된다. 어두움과 밝음이 분열하는 곳, 폐쇄된 장소이자 자유의 공간인 우리 모두의 ‘방’에서 김혜경은 관객에게 자기해방을 선물하고자 한다.",,
1702,,천지윤 X 상흠 〈비몽사몽 (Lucid drream)〉,콘서트 ,"세계적으로 사랑받는 몽자류 소설의 최고봉, 김만중의 ‘구운몽’. 유교, 불교, 도교를 포괄하는 범 아시아적 철학과 미학의 세계를 새로운 음악 언어로 표현한다. 정악, 민속악, 즉흥음악 등 여러 장르를 포용하는 천지윤의 해금과 전자음악, EDM, 힙합 등 다양한 음악을 아티스트 상흠의 컬래버레이션은 음악의 경계를 넘어 세상과 세상 밖, 현실과 꿈, 차안과 피안, 진실과 거짓의 경계를 허물며 몽환의 세계를 창조한다.",,
1703,,가족 - 밀양,연극 ,치열한 삶의 터전에서 몸부림 치며 각자의 삶을 살아가고 있는 사람들. 이들은 각자의 사정으로 지도산의 하숙집으로 모여든다.,,
1704,,옥상 위 달빛이 머무는 자리 - 수원,연극 ,"한 여름밤, 도심 어느 건물의 옥상. 허름한 차림의 한 노인이 옥상을 훑어보고는 사라진다. 이내 투자에 실패해 자살을 결심한 한 중년의 남자가 옥상에 오른다.",,
1705,,"팥죽, 그리고 - 밀양",연극 ,전주에 내려오는 팥죽배미 설화를 공연하게 된 배우들. 그 옛날 어머니는 일을 해야 먹고 살 수 있다며 아들에게 일을 가르치고자 하지만 꿈적도 하지 않는다.,,
1706,,박기이 피아노 독주회,클래식 ,"피아니스트 박기이는 선화예술고등학교를 졸업하고 도오하여 잘츠부르크 모차르테움 국립음대에서 독일 최초 차이코프스키 국제콩쿨 수상자인 피아니스트 롤프 플라게(Rolf Plagge)에게 사사받으며 피아노 연주과 학사과정(Bachelor-Klavier konzertfach)을 마친 후 도미, 뉴욕 맨하탄 음대에서 세계적인 피아노 교육자 솔로몬 미코프스키(Solomon Mikowsky) 교수에게 발탁되어 장학금을 받고 우수한 성적으로 석사과정을 졸업하였다. 오스트리아 잘츠부르크 유학당시 Mozarteum의 Wiener Saal, Kleines Studio, Student Konzert Saal에서 수십 차례의 클래스 연주와 독주회를 가지고 Piano 4...",,
1707,,민쩌미 〈사랑해요 엄마!〉,가족/아동 ,"민쩌미는 오늘도 절친인 효율과 소해와 함게 신인 크리에이터 오디션을 위해 짝사랑의 마음을 담은 ""점점점""이라는 노래를 만들고 있다. 공부할 나이에 공부는 하지 않고 친구들이랑 모여서 노래와 춤이나 추는 민쩌미가 한심한 엄마는 아침부터 저녁까지 잔소리를 해댄다.",,
1708,,밤 새 Baum Sae 〈Communication〉,콘서트 ,"인류의 역사 안에서 음악은 인간이 관계 맺는 과정의 매개체로 늘 존재했다. '밤 새 Baum Sae'는 각자의 소리가 서로에게 의미 있는 음악으로 연결되기까지의 과정을 시대의 흐름과 요구에 따라 그 의미를 확장해 온 다양한 모습의 ""Communication(나눔, 전달, 접속)""에 녹여보고자 한다. 나아가 지금 이 시대, 서로에 대한 깊은 이해를 바탕으로 한 우리만의 '소통'의 모습을 담은 음악을 들려줄 것이다.",,
1709,,한화생명과 함께하는 예술의전당 11시 콘서트(7월),클래식 ,"매월 두 번째 목요일 아침, 향긋한 커피 향과 함께 찾아오는 예술의전당 <11시 콘서트> 2022년 Season 18에는 부드러운 저음을 가진 새로운 해설자 성악가 손태진과 함께 국내외에서 활발하게 활동하는 실력파 신진 지휘자와 솔리스트의 무대로 꾸며질 예정입니다. 강남심포니·과천시향·프라임필·코리아쿱·한경arte필하모닉과의 호흡으로 풍성하고 다채로운 클래식 음악의 향연을 즐기실 수 있습니다.",,
1710,,"작가노트, 사라져가는 잔상들 - 밀양",연극 ,"작가는 프로듀서와의 작품 제작 단계의 최종미팅 중 갑자기, 기존에 작업했던 작업과는 다른 성격의 작품을 보여준다. 그러나 프로듀서는 작가의 기존의 작품의 성과를 기대했었기 때문에, 결국 작품의 사업화를 포기하고야 만다.",,
1711,,2022 임영웅 콘서트 [IM HERO] - 인천,콘서트 ,여러분과 함께하는 봄은 늘 제게 꿈이고 행복이었습니다. 긴 겨울 끝에 찾아온 봄의 시작 설레임으로 다시 쓰는 우리들의 이야기,,
1712,,싱크넥스트22 태싯그룹 `ㅋㅋ프로젝트`,콘서트 ,"태싯그룹(Tacit Group)은 21세기 새로운 예술을 만든다는 비전 아래 국내외에서 활동하던 다양한 개성의 아티스트들이 마음을 모아 결성한 미디어아트 공연 그룹이다. 태싯그룹은 한글 창제 원리에 내제된 시스템을 기반으로 글자와 사운드를 매칭하는 오디오비주얼 작품을 발표해왔는데, 이번 ‘ㅋㅋ프로젝트’는 태싯그룹이 지난 10여 년 간 선보인 한글 관련 작품들을 기반으로 진행하는 문자 상황극이다. ‘인비트윈’, ‘Morse ㅋung ㅋung’ 등의 전시 작품과 ‘훈민정악’, ‘In C’ 등의 공연 작품을 통해 ‘글자’로 스토리텔링을 전달하며, 관객들은 전용 채팅 툴을 통해 상황극과 공연에 참여하게 된다. 태싯그룹과 관객...",,
1713,,지킬 앤 하이드 - 천안,뮤지컬 ,"지금 이 순간, 단 하나의 선택! 뮤지컬 <지킬앤하이드> 대한민국 뮤지컬 역사상 가장 압도적인 흥행작. 2004년 국내 초연 이후 누적 회차 1,410회, 평균 객석 점유율 95%, 누적 관객수 150만 명을 돌파한 그 누구도 넘볼 수 없는 명성! 대한민국 뮤지컬의 절대적 기준이자 살아있는 신화 <지킬앤하이드>가 오디컴퍼니 창립 20주년 세 번째 라인업으로 돌아온다. 당신의 심장을 뛰게 할 전율의 무대. 대중적으로 큰 사랑을 받고 있는 대표곡 'This is the Moment', 아름답고 서정적인 선율의 'Someone Like You', 'Once Upon a Dream', 숨이 멎을 듯 강렬한 'Alive', 'The Confrontation'까지! 한국인이 ...",,
1714,,PAKK X EERU(JAMBINAI) 〈고요한 씻김〉,콘서트 ,현세에 가득 차 있는 악한 기운들과 현실 세계의 슬픔과 분노를 향한 폐부를 파고드는 강한 음악으로 상처 입은 자들을 위로한다. 비통이 마르지 않는 저들을 어찌하리오 분통이 마르지 않는 저들을 어찌하리오 부디 상처 입은 자들의 분노와 슬픔이 하루빨리 씻겨 나가길.. 비나이다..비나이다..비나이다..,,
1715,,라이어 1탄 - 안성,연극 ,1983년 영국. 윔블던에 사는 메리와 스트리트햄에 사는 바바라. 사랑하는 두 여인을 두고 정확한 스케줄에 맞춰 바쁘게 생활하는 택시운전사 존 스미스.,,
1716,,싱어게인2 TOP10 전국투어 콘서트 - 서울앵콜,콘서트 ,"4월에 진행된 싱어게인2 TOP10 전국투어 서울공연에서 TOP10 중 4팀의 코로나 확진으로 팬분들의 많은 우려 속에도 팬분들과의 약속을 지키기 위해 6팀의 공연을 진행하였습니다. 서울공연을 기다려주신 팬분들에게 TOP10이 준비한 무대를 모두 보여드리지 못해 큰 아쉬움이 남아있습니다. 이에 완전한 하나가 되어 다채롭고 파워풀한 무대를 다시 한번 팬들과 함께 할 수 있는 장을 마련하여 7월 서울 앵콜 공연으로 보답하고자 합니다. 좋은 날, 좋은 모습으로 다시 하나가 되어 팬들을 찾아갑니다.",,
1717,,달빛에 젖어 잠들다 - 밀양,연극 ,이 작품은 1980년대라는 현대 역사의 DNA 한 부분을 무대화한 것이다. 1979년 이후 쓰나미처럼 빠르게 밀려든 한국 현대사의 '광풍(狂風)의 시대'.,,
1718,,아쿠아쇼,가족/아동 ,"깊은 바닷속, 호기심 많은 작은 물고기 쿠아와 소라게는 오늘도 바닷속 여행 중입니다. 그런데 어느 날, 나쁜 악당들이 나타나 깨끗하고 예쁜 바다를 오염시켜버렸습니다.",,
1719,,핑크퐁과 아기상어의 월드투어쇼 - 고양,가족/아동 ,오랜 시간 집에서만 노는 것에 지쳐버린 핑크퐁과 아기상어는 튼튼쌤과 함께 비행기를 타고 전 세계 친구들을 만나러 여행을 떠나기로 했어요! 중국에서 판다 친구를 만나 쿵푸 체조도 배워보고 핀란드 산탄 할아버지의 고향도 가보고 으스스하지만 왠지 모르게 멋진 멕시코 명절부터 쿵작쿵작 신나는 브라질 카니발까지!,,
1720,,콩순이 뮤지컬 시즌2 〈우리들 음악회〉 - 용인,가족/아동 ,"유치원 음악회를 앞두고 유치원에 이상한 일이 일어났다. 북이 제 멋대로 쳐지고, 노래도 내 맘대로 안 불러지고, 내 몸인데 내 말을 안 듣고 막 움직인다! ",,
1721,,수박수영장,가족/아동 ,그리운 할아버지를 만나러 도시에서 살던 진희가 찾아옵니다. 마침 할아버지가 계신 곳에는 수박 수영장이 큼직하게 열리고 있어요!! ,,
1722,,루카스 A TRIP TO THE MOON,콘서트 ,지금 우리 시대에 기대하는 환상은 무엇일까요? 우리가 기억하던 추억과 감성의 세상은 지금 시대에는 맞지 않을지도 모릅니다. 마법 같은 우연에 대한 기대보다 현실과 이상에 대한 고민인 여러분들에게 A TRIP TO THE MOON 은 잠시나마 감성의 여행을 그 과정에서 지금에 나를 되돌아볼 수 있는 시간을 제공합니다.,,
1723,,앤서니브라운의 돼지책 - 수원,가족/아동 ,집안일은 엄마만 한다?! 아주 중요한 회사에 다니는 피곳씨와 아주 중요한 학교에 다니는 사이먼과 패트릭은 집안에서 아무 일도 하지 않습니다. 왜냐하면 집안일은 엄마가 하는 거니까요. 피곳 부인 역시 직장에 나가지만 가족들에게는 별로 중요하지 않습니다.,,
1724,,누가 내 머리에 똥쌌어? - 인천,가족/아동 ,"두더지에게 정말로 화나는 일이 생겼어요. 어느 날, 해가 떴나 안떴나 궁금해진 꼬마 두더지 한 마리가 머리를 땅 위로 내미는 순간, 똥 무더기가 머리에 떨어졌어요. 화가 난 두더지는 누가 자기 머리에 똥을 쌌는지 찾으러 길을 나서지요.",,
1725,,라푼젤 - 창원,가족/아동 ,장장 18년을 탑 안에서만 지낸 끈기 만점의 소녀 라푼젤. 어느 날 자신의 탑에 침입한 왕국 최고의 대도를 한방에 때려잡고 꿈에서도 그리던 집 밖으로의 모험을 단행해요!,,
1726,,냉장고나라의 싱싱마을 코코몽 동화 속 모험 - 천안,가족/아동 ,오늘은 코코몽의 생일. 친구들은 코코몽을 위한 깜짝파티를 준비하던 중 케이크 장식을 위한 딸기를 구하러 나간다. 하지만 코코몽은 친구들이 자신의 생일을 몰라준다고 생각해 서운해한다.,,
1727,,얼음왕국 버블쇼 - 부천,가족/아동 ,얼음왕국에 사는 얼음왕자님이 어린이 친구들을 초대합니다! 화려한 레이저와 아름다운 LED 조명을 활용하여 얼음의 성으로 친구들을 인도합니다.,,
1728,,2022 어린이클래식 음악여행－대구,가족/아동 ,"전국이 들썩들썩, 싱글벙글 대한민국 2022 신나는 예술여행입니다. 여러분은 옛날 아주 유명한 화가를 만나러 가도록 과거로 시간을 바꿔보겠습니다.",,
1729,,인어공주 - 군산,가족/아동 ,아름다운 바다 밑 왕국에 조그마한 인어공주 에리얼이 살고 있었습니다. 에리얼은 언제나 육지의 것들을 동경해 왔지요. 그러던 어는 날 폭풍이 몰아치는 바다에서 에리얼과는 다른 땅 위에 사는 왕자님을 구해줍니다.,,
1730,,2022 타임캡슐 슈퍼콘서트 - 용인,콘서트 ,"""8090""정상급 가수들이 한 자리에 모였다!",,
1731,,브레드이발소 [대결! 최고의 이발사],가족/아동 ,"오늘도 손님들로 가득한 브레드이발소. 인터뷰에 바쁜 브레드 앞으로 나타난 감자칩과 바게트! 해외에서 유학을 마치고 돌아온 바게트는 예전 브레드의 동료이자 라이벌이었으나 대결에서 패하고 유학을 떠나게 되었던 것. 다시 브레드에게 도전장을 내민 바게트! 대결을 앞둔 전날, 감자칩의 사주를 받은 강도단 치즈스틱이 브레드의 이발소를 털어버려 도구가 없어진 브레드는 대결에서 패배하고 이후 행방불명된다. 쓰레기통을 뒤지며 살아가던 브레드는 윌크, 초코, 프레첼 등의 힘을 받아 다시 돌아오게 되고, 미스터 바게트에게 이 모든 일이 감자칩의 음모인 걸 밝히고 정정당당한 대결을 신청하게 되는데…. 과연 ...",,
1732,,신세계와 함께하는 2022 예술의전당 토요콘서트(7월),클래식 ,"예술의전당 <토요콘서트>는 바쁜 일상에 지쳐 평소 음악회를 찾기 힘든 직장인과 모처럼의 여유를 즐기려는 연인, 가족들도 편하게 찾을 수 있는 토요일 오전의 마티네 콘서트입니다. 설레는 주말의 시작, 수준 높은 연주와 친절한 해설로 꾸며지는 정통 클래식 음악이 여러분을 찾아갑니다. 협주곡과 교향곡 전곡으로 만나는 다양한 레퍼토리는 마티네 그 이상의 감동을 선사할 것입니다. 여유로운 토요일 아침, <토요콘서트>와 함께 ‘예술’같은 순간을 만끽하시길 바랍니다.",,
1733,,모여라 트니프렌즈! : 트니트니 탐험대,가족/아동 ,"힘이 센 파워 선생님, 달리기를 잘 하는 스피드 선생님, 점프 대장 점프 선생님이 트니프렌즈에게 꼭 맞는 운동을 알려 주기 위해 트니트니 마을로 찾아왔어요! 트니트니 선생님들과 신나게 운동을 하고 '트니트니 파워'를 얻게 된 트니프렌즈!",,
1734,,2022 이승환 콘서트 〈당신이 원하는 바로 그 콘서트〉 - 여수,콘서트 ,"여러분은 지금 어떤 콘서트를 찾고 있나요. 탄탄하고 에너제틱한, 기막힌 연주와 노래로 음악적으로 흠잡을 데 없는 슬픈 발라드로 코끝이 찡해지기도 하고 신나는 곡들로 일상의 스트레스도 날릴 수 있는 국내 최고의 스태프들이 만들어내는 빛과 소리로 피로감 없이 눈과 귀가 호강하는 센스 넘치는 멘트로 웃음이 넘치고, 관크 없이 수준 높은 관객들과 공감의 희열을 느끼는 그게 다 되는 콘서트가 있습니다. <당신이 원하는 바로 그 콘서트>",,
1735,,바다탐험대 옥토넛 시즌2 - 김해,가족/아동 ,"아름다운 산호초로 뒤덮인 호주 대산호초에는 다양한 바다 생물들이 함께 모여 살아가고 있다. 옥토넛도 탐험선을 타고 대산호초 탐험을 떠나고, 그곳에서 커다란 산호로 자라나길 꿈꾸는 아기 산호 코리를 만난다. 그런데 이때, 평화를 깨고 배고픈 가시관 불가사리 무리가 몰려 오는데...! 옥토넛과 바다 생물들, 지금 바로 대산호초 보호작전 개시!",,
1736,,엘사의 생일파티 - 순천,가족/아동 ,오늘은 기쁜 날. 엘사 언니 생일날. 친구들을 초대해서 축하해 주고 파티를 열어야겠어요! 동화 속 공주님들을 모두 초대해서 친구들과 함께 축하해 주고 파티를 연다면 언니가 정말 좋아하겠죠?,,
1737,,피아니스트 박미정의 All That Art 3,클래식 ,"이 세상에서 평범한 소시민의 삶은 어떤 의미를 지닐까. 프랑스혁명 후 영웅이 된 나폴레옹이 스스로 황제의 자리에 오르자, ‘보나파르트’라 이름 붙였던 영웅 교향곡의 앞장을 찢어버렸던 베토벤. 강대국 러시아에 의해 조국이 영토 분할될 위기에 처하자, 조국의 민속춤곡을 사용해‘영웅 폴로네이즈’를 작곡했던 쇼팽. 어쩌면 베토벤과 쇼팽이 꿈꾸었던‘영웅’의 모습은, 삶을 지켜내고자 각자의 자리를 굳건히 지켜내는 평범한 소시민의 모습은 아니었을까? 어쩌면 이 세상을 지탱하고 있는 것은 우리와 같은 평범한 소시민들이 아닐까? 오늘만큼은 아무도 알아주지 않아도 보이지 않는 곳에서 쉼 없는 하루를 보낸, 오로...",,
1738,,헨젤과 그레텔 - 대전,가족/아동 ,헨젤과 그레텔은 서로 의지하며 사이좋게 지내는 남매이다. 집 형편이 어려워져 함께 살고 있던 계모는 이 두 아이를 버릴 계획을 세운다.,,
1739,,사운드 오브 뮤직 - 대구,가족/아동 ,음악을 사랑하는 말괄량이 수녀 견습생 마리아는 원장 수녀의 추천으로 군인 폰 트랩가의 가정교사로 들어가게 된다. 폰트랩은 아내를 잃고 아이들에게 마음을 열지 못하는 차가운 아버지다.,,
1740,,블루헬멧 : 메이사의 노래 - 수원,뮤지컬 ,"K-POP 오디션에 참가하기 위해 한국을 찾은 라만. 한 단계, 한 단계 통과해 드디어 우승의 문턱에 다다른다. 우승 후보들의 사전 인터뷰에서 한국을 찾은, 오디션에 참가한 숨겨진 이유를 털어놓는 라만. 아름답고 신비로운 라만의 고국 ‘카무르’에서 어린 시절 만난 파병 한국군 ‘메이사’를 찾기 위해 한국에 왔다. ‘메이사’는 어린 라만에게 희망, 그리고 ‘노래’의 힘을 알게 해준 꼭 다시 만나고 싶은 사람. 오디션의 우승과 ‘메이사’를 찾는 일- 간절히 원하는 두 소원 모두 이룰 수 있을까.",,
1741,,팬레터 - 익산,뮤지컬 ,"“안녕. 나의 빛, 나의 악몽” 1930년대 경성. 카페에서 쉬던 세훈은 히카루라는 죽은 작가의 마지막 소설이 출간된다는 이야기와 함께 그녀의 진짜 정체도 밝혀진다는 충격적인 소식을 듣는다. 세훈은 유치장에 갇혀 있는 소설가 이윤을 찾아가 유고집의 출간을 중지해달라고 부탁한다. 그러나 이윤은 출간을 중지해야 할 정확한 이유를 밝히라며, 소설가 김해진이 그녀에게 남긴 마지막 편지까지 꺼내 자랑한다. 세훈은 결국 히카루에 대한 숨겨왔던 이야기를 꺼내는데….",,
1742,,꼬마버스 타요 - 대구,가족/아동 ,"꼬마 버스 타요의 머리에 새 둥지가 생겼어요. 친구들과 함께 시골 여행을 떠난 타요는 쌩쌩 달리고 싶지만, 새 둥지의 알들이 깨어날 때까지 달릴 수 없대요. 쌩쌩 시골길을 달리는 친구들이 부럽기만 한 타요, 게다가 청천벽력 같은 소식!",,
1743,,수상한 집주인 - 하남,연극 ,우연히... 잘못 전달받은 그 우편물로 사건은 시작되었다. 사소한 거짓말은 눈덩이처럼 불어나고 비밀이 가득한 그 집의 수상한 집주인.,,
1744,,손은 행동한다 - 밀양,연극 ,"""나는 죄인이다. 가난한 죄인이다. 가난해 죄인이다"" 극단 대표 겸 극작가인 박효주는 월세를 벌기 위해, 대출이자를 갚기 위해, 먹고살기 위해, 택배 물류 창고에서 일을 한다.",,
1745,,신데렐라 - 대전,가족/아동 ,"신데렐라는 나쁜 새엄마와 시기심 많은 언니들의 구박을 받으면서도 희망을 잃지 않았어요. 친구들이라고는 거스와 자크 같은 생쥐뿐이지만 그들은 무슨 일이든 신데렐라를 도왔고, 왕자님의 무도회가 열리던 날에는 착한 요정이 나타나 신데렐라에게 아름다운 드레스와 호박으로 만든 마차를 준비해 주었을 때에도 말이 되어 동행해요",,
1746,,방패 - 밀양,연극 ,구제역이 퍼지고 있는 한마을. 그곳에 방역을 지원하기 위해 군부대를 파견하게 되고 그중 김일병이 있다. 김일병은 폐사의 현장을 목도한 후 악몽에 시달린다. 마치 자신이 돼지가 된 듯한 악몽... 한편 한 돼지농가에서는 농장주와 담당 공무원 손 씨가 서로 언쟁을 벌이고 있다. 검사 결과 한 마리도 감염이 되지 않았으니 폐사는 너무하다는 농장주와 예상 감염지역에 들어갔으니 검사 결과와는 상관없이 무조건 폐사를 해야 한다는 손 씨. 방역의 현장에서는 막아야 하는 자와 한 마리의 돼지라도 살리려는 자와 그것을 목격하고 가치관의 혼란을 느끼는 자가 서로 어지러이 뒤섞여 있다....,,
1747,,슬픔이 찬란한 이유 - 밀양,연극 ,동해안에 위치한 해룡 마을. 한때는 관광객이 붐비었지만 최근 관광객이 뚝 끊긴 동해안 해룡 마을. 그곳엔 산둥 짜장집과 바람의 노래 카페 산채 비빔밥집 그리고 그곳과 어울리지 않은 폐가 한 채가 있다.,,
1748,,차승민X장진아 〈Base Is Nice〉,콘서트 ,"'Base Is Nice'라는 공간(空-間)에서 만난 장진아와 차승민은 맛이라는 감각 너머 채소가 알려주는 자연의 힘을 마주한다. 느낌표와 물음표 사이 떠오르는 질문, 사유, 대답. 오가는 진솔한 대화에서 반짝이는 서로의 Base. 음성과 음악, 다큐멘터리 필름과 라이브 연주를 아우르며 이들이 헤아린 Base를 풀어낸다. ",,
1749,,이어진 반도네온 독주회,클래식 ,반도네오니스트들이 존경하는 반도네오니스트 “레오폴도 페데리코”와 전세계 음악인들이 가장 사랑하는 탱고 음악가 “아스토르 피아졸라” 아르헨티나 탱고의 정수가 충만한 두 거장의 주옥같은 명곡들을 2015년 독일 클링엔탈 국제 반도네온 콩쿨에서 한국인 최초로 준우승을 차지하며 주목받아 온 반도네오니스트 이어진의 독창적인 해석으로 만나보는 시간 부에노스 아이레스 고등음악원 학장 Fabian Bertero가 극찬한 그녀의 이질감 없는 탱고 연주와 아르헨티나를 대표하는 탱고앙상블 Quinteto Astor Piazzolla의 반도네오니스트 Pablo Mainetti로부터 격정과 섬세함이 공존하는 탁울한 피아졸라 해석...,,
1750,,그 놈 이야기 - 밀양,연극 ,대학을 다니며 학자금 대출은 나랏돈으로 빚지고 생활비가 없어 사채 200만 원을 쓰고 갚기 위해 안 해본 알바가 없는 '준혁'은 빚을 갚기 위해 구직 사이트에 '힘들어도 고수익 알바 뭐든 합니다'라는 글을 올리고 20대 여자 상희로부터 묘한 제안을 받으며 만나게 된다.,,
1751,,"싱크넥스트22 이날치 `토끼, 자라, 호랑이, 독수리, 용왕`",콘서트 ,대중문화에서 센세이셔널한 주목을 받은 밴드 이날치가 2020년 발매한 앨범 '수궁가'를 이야기 순으로 즐길 수 있는 신박하고 다채로운 마지막 한 판을 펼친다. 수궁가 속 다양한 동물 캐릭터가 이날치의 퍼포먼스와 어우러지는 판타스틱한 전개를 즐겨보자.,,
1752,,지혜리 오케스트라 〈너나 :음양〉,콘서트 ,"가장 깊은 어두움에서 새벽이 태어나고, 화려함의 절정에서 꽃이 지고 씨앗이 되어 다시 새로운 생명이 피어나듯 두 극단에 서있는 음과 양은 순환하며 맞닿아있다. 한국에서 태어나고 자라난 후 미국으로 건너가 만나게 된 음악, 재즈 오케스트라. 가장 다채로운 문화의 집결지인 뉴욕에서 깨달은 한국인이라는 정체성은 국악을 향한 관심과 사랑으로 귀결된다. 채움의 아름다움을 추구하는 17인조 관악 재즈 앙상블에 비움과 절제를 이야기하는 우리나라의 음악을 담을 수 있을까. 국악이 재즈오케스트라와 어우러지는 과감한 시도가 어떠한 음양의 조화를 보여줄지 궁금해진다.",,
1753,,킹키부츠,뮤지컬 ,"전혀 다른 두 남자의 환상적인 팀워크! 올여름, 다시 한번 성공을 꿈꿔라! 폐업 위기에 처한 구두 공장을 물려받게 된 ‘찰리’는 생각도 스타일도 전혀 다른 아름답고 유쾌한 남자 ‘롤라’를 만나 새로운 영감을 얻고 도전을 시작한다. 남자가 신는 80cm 길이의 부츠인 ‘킹키부츠’를 함께 만들기로 한 것! 밀라노 패션쇼에서 핫하고 섹시한 ‘킹키부츠 라인’을 선보이려 하지만, 협업은 어렵기만 하다. 결국 ‘찰리’는 밀라노 런웨이에 홀로 서게 되는데... 두 남자가 함께 완성한 ‘킹키부츠’는 과연 성공할 수 있을까？",,
1754,,트리오 콜로레스 첫 내한공연 with 심선민,클래식 ,"국제 유명 콩쿠르에서 우승을 거머쥔 스위스와 오스트리아 출신의 젊은 퍼커셔니스트로 구성된 트리오 콜로레스! 이들은 타악기(퍼커션)에 대한 견고하고도 지칠 줄 모르는 자신들의 열정을, 연주를 하면서 맛볼 수 있는 극한의 희열로 승화시킬 줄 안다. 현대음악에 대한 이들의 창의적 생각과 관심은 클래식음악과 현대음악을 연결하며, 전통적 경계를 무너뜨리려는 시도를 통해 야심차고 독특하게 설계된 콘서트 프로그램들을 만들어 내고 있다. 이처럼 고전음악과 현대음악의 콜라보를 통해 콜로레스 트리오는 타악기의 다재 다능한 연주기법을 청중들에게 전달하고 늘 새로운 음색들을 선보이고 있다. 최근 트리오 ...",,
1755,,2022 예술의전당 아티스트 라운지 (7월),클래식 ,"아티스트 라운지, 하루를 씻어내는 저녁 음악회 예술의전당 <아티스트 라운지>는 매달 마지막 주 수요일, 주목받는 젊은 아티스트들의 연주와 편안한 해설로 아늑한 수요일 저녁을 선사합니다. 매달 다른 컨셉으로 진행되는 다채로운 프로그램과 감동적인 연주를 만나보세요. ",,
1756,,구국의 결단 - 밀양,연극 ,뉴스를 통해 알게 된 사과박스 안의 현금 차기 대권 유력 주자 국회의원 당 서열 2위 집에 도둑이 침입한다. ,,
1757,,2022커피콘서트Ⅴ. 최성수 <낭만가객> - 인천,클래식 ,"낭만이 가득했던 7080세대 한국 가요계의 살아있는 전설이자 영원한 감동! <풀잎사랑>, <동행>, <기쁜 우리 사랑은> 등 수많은 히트곡을 가진 최성수는 ‘청춘을 노래하는 음유시인’이라는 평을 받는 감성 보컬리스트이다. 이번 커피콘서트 무대에서는 재즈 피아노 선율과 호흡을 맞춰 더욱 깊어진 음악세계를 선보인다.",,
1758,,2022 서울시향 김은선의 드보르자크 신세계 교향곡,클래식 ,"2021년 메트로폴리탄과 더불어 미국의 양대 메이저 오페라단으로 손꼽히는 샌프란시스코 오페라단의 네 번째 음악감독 임기를 시작한 지휘자 김은선의 공식 한국 데뷔무대가 서울시향과 함께 펼쳐진다. 2019년 이 오페라단 역사상 최초의 여성 및 한국인 음악감독으로 낙점되며 세계 언론으로부터 화려한 주목을 받은 그의 지휘는 유럽과 북미에서 갈수록 주가가 오르는 형국이다. 이날 메인 프로그램으로 선보이는 드보르자크의 교향곡 9번 ‘신세계로부터’는 작곡가가 미국으로부터 고향에 보내는 전언으로, 지휘자의 현재 입지와 더할 나위 없이 맞아떨어진다. 협연 무대는 스위스 첼리스트 크리스티안 폴테라와 ...",,
