,title,sub_title,intro,link_url,image_url
239,인어공주 - 수원,가족/아동 ,"인간 세상을 동경하는 막내 인어공주 애리얼.. 하지만, 그녀의 왕국은 쉽사리 허락하지 않는다. 성년이 되어 모험을 떠나기로 결심한 애리얼.",,
240,백설공주 - 부산,가족/아동 ,백설 공주의 새엄마인 마녀는 마술거울에게 세상에서 누가 가장 아름다운지 물었어요. 마술 거울은 백설공주가 세상에서 가장 아름답다고 말했어요. 화가 난 마녀는 백설공주를 죽이기로 마음을 먹어요.,,
241,유자 왕 피아노 리사이틀,클래식 ,매 공연마다 화려한 테크닉과 깊이 있는 해석으로 그녀만의 독창적이고 독보적인 새로운 음악을 선사하며 궁금증을 유발하는 피아니스트 유자 왕. 공연 프로그램 공개 시기에 신중을 기하는 그녀는 이번에도 직접 엄선한 프로그램을 리사이틀 직전에 공개하여 관객들에게 더욱 큰 놀라움과 기대감을 안길 예정입니다.,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%9C%A0%EC%9E%90+%EC%99%95+%ED%94%BC%EC%95%84%EB%85%B8+%EB%A6%AC%EC%82%AC%EC%9D%B4%ED%8B%80+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220422_219%2F1650605859883eUyRt_JPEG%2F269_26086839_image_url_1650605859810.jpg
242,김태희 피아노 독주회,클래식 ,"피아니스트 김태희는 한양대학교 음악대학 피아노과를 수석 졸업 후 동 대학원 재학 중 도독하여 독일 카셀 시립음대 피아노 전문연주자과정 및 실내악 전문연주자과정을 졸업하였다. 이후 프랑스 베르사이유 국립음악원 최고연주자과정을 졸업하였고 이태리 이몰라 음악원 최고연주자과정을 졸업하였다. 서울 내셔널심포니 오케스트라 주최 콩쿨 대상, 한국피아노학회 콩쿨 대학원부 우수 신인상, 한국·독일 브람스 콩쿨 1위, 이태리 Ovada 국제콩쿨 모차르트 특별상, 독일 다름슈타트 유럽 국제 쇼팽 콩쿨 특별상, 프랑스 파리 Madeleine de Valmalete 콩쿨 1위, 프랑스 Leopold Bellan 국제콩쿨 1위, 이태리 ...",,
243,이민영의 모차르트소나타와 멘델스존무언가 전곡 연주 II,클래식 ,"'설득력 있는 성실하고 지적인 해석, 세련된 기교, 수많은 색깔을 가진 피아니즘' (Manilla Bulletin) '따뜻한 감성과 보기드문 섬세함을 보여준 연주' (San Francisco Classical Voice) 라는 평을 받고 있는 이민영은 현재 독주와 실내악으로 활발한 연주활동을 보여주고 있는 피아니스트이다. 그는 J.M.월드 오케스트라와의 아시아 3개국 순회공연, George Enescu Philharmonic Orchestra와의 루마니아 순회공연, Idyllwild Arts Academy Orchestra 와의 남가주 순회공연 등에서의 협연을 비롯하여, KBS 교향악단, 서울 심포니 오케스트라, 수원 시립교향악단, `96 교향악축제 연합 오케스트라, 서...",https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%9D%B4%EB%AF%BC%EC%98%81%EC%9D%98+%EB%AA%A8%EC%B0%A8%EB%A5%B4%ED%8A%B8%EC%86%8C%EB%82%98%ED%83%80%EC%99%80+%EB%A9%98%EB%8D%B8%EC%8A%A4%EC%A1%B4%EB%AC%B4%EC%96%B8%EA%B0%80+%EC%A0%84%EA%B3%A1+%EC%97%B0%EC%A3%BC+II+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220512_250%2F1652333652642ncsFm_JPEG%2F269_26223766_image_url_1652333652575.jpg
244,명앙상블 제3회 정기연주회,클래식 ,"Licht ins Dunkel <어둠속의 빛> 명쾌하고 우아함이 돋보이는 <드보르작 피아노 5중주>와 매혹적인 죽음의 안락함을 표현한 <슈베르트의 죽음과 소녀>, 두 작품의 극명한 명암대비를 통해 각자의 아름다움을 선명하게 드러내보인 명 앙상블의 컨트라스트 시리즈, 첫번째 공연 프로그램이다.",https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%AA%85%EC%95%99%EC%83%81%EB%B8%94+%EC%A0%9C3%ED%9A%8C+%EC%A0%95%EA%B8%B0%EC%97%B0%EC%A3%BC%ED%9A%8C+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220526_112%2F1653556642523DAd40_JPEG%2F269_26224104_image_url_1653556642462.jpg
245,겨울이야기 - 김해,가족/아동 ,안나는 하나뿐인 언니와 얼어붙은 아렌델 왕국을 구하기 위해 엘사를 찾아 떠나게 됩니다. 한편 도망친 엘사는 홀로 산속에서 그동안 숨겨왔던 능력을 마음껏 펼칩니다.,,
246,손명희 피아노 독주회 - 대전,클래식 ,"일찍이 피아노 전문 교육자로서의 삶을 계획한 피아니스트 손명희는 대구예술대학교 피아노 페다고지 전공 수석졸업, 한세대학교 대학원 피아노 페다고지 전공 석사 수석 졸업. 그리고 마지막으로 피아노 페다고지 전공 박사학위 마지막 과정에 재학중인 피아노 교육 전문 피아니스트이다. 일찍이 피아노를 통한 전문 교육을 위해 다양한 과정을 접한 그녀는 대구 음악협회 주최 콩쿨 1위, KOPTA 주최 콩쿨 1등등 피아노 연주자로서, 그리고 전문 교육자로서의 삶을 위해 최선을 다하고 있는 피아니스트로 21C 신인음악회에 출연하였으며 CPES 충청 피아노 교육협회 초대이사, 부다페스트 챔버 오케스트라와의 협...",https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%86%90%EB%AA%85%ED%9D%AC+%ED%94%BC%EC%95%84%EB%85%B8+%EB%8F%85%EC%A3%BC%ED%9A%8C+-+%EB%8C%80%EC%A0%84+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220520_127%2F1653031374369PoQpB_GIF%2F269_image_url_1653031374314.gif
247,먼데이프로젝트 시즌5 청춘의밤 [히미츠 단독 콘서트],콘서트 ,‘히미츠’의 음악으로 함께할 우리들의 청춘과 밤의 이야기,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%A8%BC%EB%8D%B0%EC%9D%B4%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8+%EC%8B%9C%EC%A6%8C5+%EC%B2%AD%EC%B6%98%EC%9D%98%EB%B0%A4+%5B%ED%9E%88%EB%AF%B8%EC%B8%A0+%EB%8B%A8%EB%8F%85+%EC%BD%98%EC%84%9C%ED%8A%B8%5D+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220527_250%2F1653627769892KMXhg_JPEG%2F269_image_url_1653627769761.jpg
248,먼데이프로젝트 IN 라이브클럽 [조희원 단독 콘서트],콘서트 ,〈조희원〉과 함께 살아있음을 공유하는 특별한 시간！,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%A8%BC%EB%8D%B0%EC%9D%B4%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8+IN+%EB%9D%BC%EC%9D%B4%EB%B8%8C%ED%81%B4%EB%9F%BD+%5B%EC%A1%B0%ED%9D%AC%EC%9B%90+%EB%8B%A8%EB%8F%85+%EC%BD%98%EC%84%9C%ED%8A%B8%5D+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220527_68%2F1653627547478jJ9fI_JPEG%2F269_image_url_1653627547420.jpg
249,양손프로젝트 〈단편소설극장〉 - 세종,연극 ,"양손프로젝트는 소설의 무대화 과정에서 발견할 수 있는 연극성에 주목하면서 작업을 지속해왔다. 특히 한 작가의 단편소설 중에 여러 편을 선별하여 각기 다른 연극형식에 담아 묶어서 공연하는 단편선 시리즈를 연이어 창작해왔는데, 2011년 다자이 오사무의 단편소설 3편을 텍스트로 창작한 를 시작으로 현진건, 김동인, 모파상의 단편들로 작업한 [새빨간 얼굴], [마음의 오류], [낮과 밤의 콩트]등을 차례로 무대에 올린 바 있다. [단편소설극장]은 기존의 단편선 작품 중에 여러 편을 선별한 공연 이다. 이번 공연에서는 김동인 작 [사진과 편지], 현진건 작 [그립은 흘긴 눈], 모파상 작 [29호 침대] 총 3편을 선보...",https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%96%91%EC%86%90%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8+%E3%80%88%EB%8B%A8%ED%8E%B8%EC%86%8C%EC%84%A4%EA%B7%B9%EC%9E%A5%E3%80%89+-+%EC%84%B8%EC%A2%85+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220317_120%2F1647494731970HKHC5_JPEG%2F269_25914233_image_url_1647494731916.jpg
250,유자 왕 피아노 리사이틀 - 인천,클래식 ,"클래식계의 슈퍼스타, 이 시대의 문화 아이콘 유자 왕 피아노 리사이틀 미모, 실력, 패션 그리고 무대 장악력까지 모두 갖춘 피아니스트 유자 왕이 아트센터인천을 찾는다. 천재적인 테크닉으로도 관객들에게 깊은 인상을 남긴 유자 왕은 초절정의 기교를 요하는 곡들에서 기교 이상의 음악적 통찰력, 신선한 해석, 그리고 우아하면서도 카리스마 넘치는 연주를 선사한다. 사이먼 래틀이 지휘한 베를린 필하모닉 오케스트라와 함께 녹음한 바르톡 피아노 협주곡 제2번 수록 음반은 그래미상 ‘최고의 클래식 독주’ 부문 후보에 올랐으며 2017년에는 뮤지컬 아메리카에서 ‘올해의 아티스트’로 선정되기도 했다. 2020년 예...",https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%9C%A0%EC%9E%90+%EC%99%95+%ED%94%BC%EC%95%84%EB%85%B8+%EB%A6%AC%EC%82%AC%EC%9D%B4%ED%8B%80+-+%EC%9D%B8%EC%B2%9C+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220412_77%2F1649749630751bg9IJ_JPEG%2F269_26046604_image_url_1649749630701.jpg
251,부천필하모닉오케스트라 제291회 정기연주회 - 세자르 프랑크 탄생 200주년 기념 연주,클래식 ,세자르 프랑크는 독일음악의 전통을 따르는 작법에 프랑스적 순환형식을 결합하여 후기 낭만주의의 시류에 편승하지 않은 자신만의 음악 세계를 전개한 작곡가다. 그의 조용하고도 결백한 성찰은 당시에 크게 각광 받지 못하였으나 훗날 프랑스 음악의 단단한 토대가 되었다. 올해는 세자르 프랑크의 탄생 200주년을 맞이하여 국내에서 잘 다뤄지지 않았던 그의 작품을 조명한다. 파리와 연이 깊은 피아니스트 이효주가 협연하여 깊은 공감을 이끌어낼 예정이다.,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%B6%80%EC%B2%9C%ED%95%84%ED%95%98%EB%AA%A8%EB%8B%89%EC%98%A4%EC%BC%80%EC%8A%A4%ED%8A%B8%EB%9D%BC+%EC%A0%9C291%ED%9A%8C+%EC%A0%95%EA%B8%B0%EC%97%B0%EC%A3%BC%ED%9A%8C+-+%EC%84%B8%EC%9E%90%EB%A5%B4+%ED%94%84%EB%9E%91%ED%81%AC+%ED%83%84%EC%83%9D+200%EC%A3%BC%EB%85%84+%EA%B8%B0%EB%85%90+%EC%97%B0%EC%A3%BC+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220413_173%2F16498282214966KF4H_JPEG%2F269_26061348_image_url_1649828221383.jpg
252,포미니츠,뮤지컬 ,"세상에서 버림받은 것들의 종착지, 루카우 교도소에서 2차 세계 대전 이후 60년간 여성 재소사들에게 피아노를 가르쳐 온 '크뤼거'와 음악에 천재적 재능을 가졌으나 살인죄로 복역 중인 '제니'가 마주한다. 제니의 천부적인 재능을 알아본 크뤼거는 자신의 피아노 수업을 들을 것을 제안한다. 하지만 첫 수업에 나타난 제니는 교도관 '뮈체'를 폭행하고 독방에 갇힌다.",https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%ED%8F%AC%EB%AF%B8%EB%8B%88%EC%B8%A0+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220429_259%2F1651207214476TVKSx_JPEG%2F269_image_url_1651207214465.jpg
253,먼데이프로젝트 IN 라이브클럽 [유다빈밴드 단독 콘서트],콘서트 ,〈유다빈밴드〉와 함께 살아있음을 공유하는 특별한 시간！,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%A8%BC%EB%8D%B0%EC%9D%B4%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8+IN+%EB%9D%BC%EC%9D%B4%EB%B8%8C%ED%81%B4%EB%9F%BD+%5B%EC%9C%A0%EB%8B%A4%EB%B9%88%EB%B0%B4%EB%93%9C+%EB%8B%A8%EB%8F%85+%EC%BD%98%EC%84%9C%ED%8A%B8%5D+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220526_256%2F1653554169893aIBl3_JPEG%2F269_26201023_image_url_1653554169819.jpg
254,이규성 호른 독주회,클래식 ,"호르니스트 이규성은 서울예술고등학교, 한국예술종합학교를 졸업한 후 도독하여 트로싱엔 국립음대 석사(Hochule fur Musik Trossingen Master)를 졸업하였다. 일찍이 서울예고 재학 당시 동아음악콩쿠르 본선 진출, 금호영아티스트 오디션 합격 등으로 음악계의 큰 이목을 끌었던 그는 한국예술종합학교 입학 후 동아음악콩쿠르 입상 및 금호영아티스트 독주회를 개최하며 한국 관악계의 기대주로서 성장을 이어갔다. Prof. Szabolcs Zempleni의 사사 아래 독일 트로싱엔에서 석사과정을 졸업한 후에는 오스트리아 잘츠부르크의 모차르테움에서 Prof. Radovan Vlatkovic를 사사하며 최고연주자과정...",https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%9D%B4%EA%B7%9C%EC%84%B1+%ED%98%B8%EB%A5%B8+%EB%8F%85%EC%A3%BC%ED%9A%8C+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220520_230%2F1653011240915O40r9_GIF%2F269_image_url_1653011240868.gif
255,울주에서 떠나는 세계여행 스페인편 - 울산,클래식 ," 「울주에서 떠나는 세계여행-스페인편」은 해설이 있는 클래식 공연이다. 콘서트 가이드 김성민은 이탈리아 로마 산타체칠리아 국립음악원을 졸업했으며 이탈리아 바티칸 박물관에서 1,000회 이상 해설을 맡아왔다. 또한 스페인편에서는 소프라노 이은랑을 비롯해 클래식 기타-이준호, 하모니카-이병란, 플라멩코 댄스-김혜민, 바리톤-허종훈, 피아노-김경미가 함께한다. 지역적 해설과 더불어 성악과 악기들, 플라멩코 댄스가 함께해 더욱 풍성한 공연을 만나볼 수 있다. ",https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%9A%B8%EC%A3%BC%EC%97%90%EC%84%9C+%EB%96%A0%EB%82%98%EB%8A%94+%EC%84%B8%EA%B3%84%EC%97%AC%ED%96%89+%EC%8A%A4%ED%8E%98%EC%9D%B8%ED%8E%B8+-+%EC%9A%B8%EC%82%B0+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220524_57%2F1653381692237e3288_JPEG%2F269_image_url_1653381692165.jpg
256,룸메이트 - 진주,연극 ,스포츠 토토에 월세를 배팅하게 되면서 축구경기에 따라 시시각각 변하는 인물들 간의 관계와 갈등을 코믹하게 풀어낸 스토리!,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%A3%B8%EB%A9%94%EC%9D%B4%ED%8A%B8+-+%EC%A7%84%EC%A3%BC+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220527_148%2F1653641220195Gxx5R_PNG%2F269_image_url_1653641220168.png
257,베어 더 뮤지컬,뮤지컬 ,"보수적인 카톨릭계 고등학교에 다니는 피터와 제이슨. 성 세실리아 학교의 킹카인 제이슨과 비밀리에 교제 중인 피터는 커밍아웃을 원하지만 제이슨은 자신이 가진 모든 것을 잃을까 이를 거부한다. 어느 날, 학교에서는 ‘로미오와 줄리엣’ 연극 오디션이 열리고 로미오 역은 제이슨이, 줄리엣 역은 아이비가 맡게 된다. 아이비는 극중이 아닌 현실에서도 제이슨을 유혹하고, 제이슨은 계속해서 커밍아웃을 원하는 피터에게 관계를 멈춰야 한다며 이별을 고하는데...",https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%B2%A0%EC%96%B4+%EB%8D%94+%EB%AE%A4%EC%A7%80%EC%BB%AC+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220412_77%2F1649751843271BCdgg_JPEG%2F269_25608967_image_url_1649751843253.jpg
258,COMPLEX FESTIVAL,연극 ,"대한민국 최초의, 유일한 페스티벌인 컴플렉스 페스티벌. 이 페스티벌은 오로지 컴플렉스를 가진 사람들만이 참가할 수 있다.",,
259,"유정, 봄을 그리다 - 영월",뮤지컬 ,"1937년, 봄이 채 오지 않은 실레마을. 오랜 일제의 탄압으로 실레마을 사람들의 삶은 점점 참혹해진다.",,
260,번지점프를 하다,뮤지컬 ,1983년 비가 내리던 어느 날. '인우'의 우산 속으로 운명적인 사랑이 뛰어들었다. 이름도 묻지 못한 채 놓쳐버린 그녀와 다시 만나기만을 바라며 하염없이 기다리던 '인우'는 '태희'와 다시 마주친다.,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%B2%88%EC%A7%80%EC%A0%90%ED%94%84%EB%A5%BC+%ED%95%98%EB%8B%A4+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220509_20%2F1652058861210i2UUM_JPEG%2F269_image_url_1652058861154.jpg
261,여보 나도 할 말 있어 - 거제,연극 ,"사춘기 자식과 날마다 전쟁을 치르는 미경, 늦은 나이에 손자를 봐야 하는 영자, 세월이 가도 변함없이 사랑받고 예쁜 은정, 자식농사 잘 짓고 노후 걱정 없이 사는 말복, 직장에서도 가정에서도 자신의 자리가 위태로운 종수, 아내는 딸네 집으로 가고 홀로 빈집에서 강아지와 지내는 영호.",https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%97%AC%EB%B3%B4+%EB%82%98%EB%8F%84+%ED%95%A0+%EB%A7%90+%EC%9E%88%EC%96%B4+-+%EA%B1%B0%EC%A0%9C+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220517_168%2F1652766895343oQJVQ_JPEG%2F269_image_url_1652766895288.jpg
262,스파르타의 불구아이 ,연극 ,대한민국에 태어난 우리는 어쩌면 모두 스파르타군으로 태어나는 건 아닐까? 강력한 군사력으로 국제정치의 패권을 장악한 스파르타.,,
263,"아 글쎄, 진짜?! - 진주",연극 ,"어스름한 저녁, 두 광대가 이불 속에서 속닥속닥 들려주는 여우누이 이야기! 관객과 함께 만들고, 함께 여우누이를 물리치는 참여형 연극!",https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%95%84+%EA%B8%80%EC%8E%84%2C+%EC%A7%84%EC%A7%9C%3F%21+-+%EC%A7%84%EC%A3%BC+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220527_166%2F16536416550355FsFj_PNG%2F269_image_url_1653641654972.png
264,부천시립합창단 제160회 정기연주회 - 독일 레퀴엠 - 부천,클래식 ,"6월은 떠난 이를 기리고 남은 자를 위로하는 브람스 레퀴엠을 두 대의 피아노 버전으로 연주한다. ‘독일 레퀴엠’으로 일컬어지는 이 작품은 이전 종교음악과 달리 미사를 위해 작곡된 것이 아닌, 유족을 위한 음악회용으로 지어졌기 때문에 그저 엄숙하지만은 않다는 점이 특징이다. 장송곡이지만 궁극적으로는 희망을 노래하고 있으며, 곳곳에 묻어나는 친밀한 음색은 우리의 아픈 역사를 돌아보고 보듬기에 충분할 것이다. ",https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%B6%80%EC%B2%9C%EC%8B%9C%EB%A6%BD%ED%95%A9%EC%B0%BD%EB%8B%A8+%EC%A0%9C160%ED%9A%8C+%EC%A0%95%EA%B8%B0%EC%97%B0%EC%A3%BC%ED%9A%8C+-+%EB%8F%85%EC%9D%BC+%EB%A0%88%ED%80%B4%EC%97%A0+-+%EB%B6%80%EC%B2%9C+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220428_277%2F1651113580999WPNNv_JPEG%2F269_image_url_1651113580984.jpg
265,싱크넥스트22 오플레이 `파우스트: 악마의 속삭임`,클래식 ,"서울시오페라단이 걸작 '파우스트'를 연극과 오페라를 콜라주한 새로운 공연 형식 '오플레이'로 재탄생시킨다. 오페라 장르의 한계를 넘어, 독일 대문호 괴테의 문학과 프랑스 낭만 음악의 진수를 선보인 작곡가 구노 음악의 매력을 유감없이 보여줄 예정이다. 출연진은 객석과 무대를 넘나들며 인간의 끝없는 욕망에 대해 질문한다. 성악계의 숨겨진 보석 같은 신진 성악가들의 에너지 넘치는 연기와 음악, 그리고 속도감 있는 전개가 관객을 무대 속으로 이끈다. 연기자 정찬도 무대에 함께하여 파우스트의 중년 모습을 연기할 예정이다.",https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%8B%B1%ED%81%AC%EB%84%A5%EC%8A%A4%ED%8A%B822+%EC%98%A4%ED%94%8C%EB%A0%88%EC%9D%B4+%60%ED%8C%8C%EC%9A%B0%EC%8A%A4%ED%8A%B8%3A+%EC%95%85%EB%A7%88%EC%9D%98+%EC%86%8D%EC%82%AD%EC%9E%84%60+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220510_229%2F1652167609842K4pc3_JPEG%2F269_26166717_image_url_1652167609783.jpg
266,월곡 - 대구,뮤지컬 ,"역병과 기근으로 부모를 잃은 월이와 그런 그녀를 친동생처럼 여기는 혁이는 주인의 악독한 행포와 비참한 노비 생활에 환멸을 느끼고 도망친다. 이 상황을 지켜본 우배선은 이들을 가엾이 여겨 집으로 데리고 온다. 정 많은 식구들과 함께 생활하며 평온한 날들을 지내고 있는 월이는 자신도 모르는 사이 우배선을 동경하게 되고, 혁이는 우배선을 향한 월이의 모습을 지켜보며 복잡한 감정을 느낀다. 한편 도요토미 히데요시가 정명가도를 내세워 조선을 침략하고, 스물네 살의 청년 우배선은 우리 고향, 우리 가족을 지켜내고자 50여 명의 의병들을 꾸려 1592년 4월 벚꽃이 만개한 비슬산에서 “왜군 토벌”이라는 결...",https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EC%9B%94%EA%B3%A1+-+%EB%8C%80%EA%B5%AC+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220518_255%2F1652841054021BvppS_JPEG%2F269_image_url_1652841054008.jpg
267,모든 날 모든 순간 - 광주,연극 ,"원철과 보영은 친구처럼 편하고 알콩달콩 지내는 평범한 결혼 6년 차 된 부부다. 이 부부의 고민은 아직 사랑스러운 아이가 없다는 점인데, 그래서 그들은 독실한 기독교 신자도 믿는다는 용한 삼신할머니에게 점괘도 보고 매번 노력하지만 결과는 늘 실패다. 그런데 어느 날...",,
268,내 죽음을 기억하시나요,연극 ,다큐멘터리 감독 현수는 선배의 기획 아이템의 펑크로 갑작스럽게 편성을 떠맡게 된다. 이슈를 찾아보던 중 르완다 대학살 25주년의 정보를 얻게 되고 그 역사적 회복 과정에 흥미로움을 느낀다.,https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EB%82%B4+%EC%A3%BD%EC%9D%8C%EC%9D%84+%EA%B8%B0%EC%96%B5%ED%95%98%EC%8B%9C%EB%82%98%EC%9A%94+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220526_206%2F1653531414495A04KH_JPEG%2F269_image_url_1653531414483.jpg
269,2022 이범진 피아노 리사이틀 - 대전,클래식 ,"정통 클래식 애호가를 위한 피아노 선율을 무대에 올리고자 한다. 2022년 6월, 리사이틀을 마련하는 피아니스트 이범진은 솔로와 실내악 연주에 탁월한 표현력과 심도 있는 테크닉을 바탕으로 다양한 스타일을 구사하는 연주자로, 음악에 대한 깊이 있고 진지한 해석으로 관객을 매료시키며 전문 연주홀 <까마하우스>에서 하우스콘서트를 꾸준히 개최해오고 있는 대전을 대표하는 피아니스트이다. 이번 독주회는 멘델스존, 베토벤, 리스트, 프로코피예프, 정동희 등 주옥같은 작품들과 함께 관객과 소통할 예정이다.",,
270,고도 - 진주,연극 ,"불안정한 시대, 무엇이 필요할까? 우울하고 암울한 전쟁 속, 그럼에도 불구하고 우리는 희망을 잃지 않고 살아갈 수 있는 까닭을 찾기 위해 노력한다.",https://search.naver.com/search.naver?where=nexearch&sm=top_hty&fbm=0&ie=utf8&query=%EA%B3%A0%EB%8F%84+-+%EC%A7%84%EC%A3%BC+%EC%A0%95%EB%B3%B4,https://search.pstatic.net/common?type=o&size=174x242&quality=75&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20220527_292%2F1653641364853mlGCP_PNG%2F269_image_url_1653641364795.png
271,월간운석발굴모임,연극 ,"토리와 지은은 이야기를 쓰고 싶다. 사람들이 기억할 수 있는 진짜 우리의 이야기. 그래서 우주에서 떨어진 돌, 운석을 찾아 떠나기로 한다.",,
272,"점과 점을, 잇는 선. 으로 이루어진, 육면체. 그 안에, 가득 차 있는, 몇 개나 되는, 서로 다른 세계. 그리",연극 ,"2001년. 같은 동네에서 자라 같은 학교를 다니는 여섯 명의 중3 무리가 있다. 매일 학교와 집을 오가며 이렇다 할 사건 없이 지내던 중, 무리 중 한명인 '아야'가 가출을 감행한다.",,
